elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,source
496.037,387.894,95.973,483.867,zip
523.912,417.668,92.368,510.036,zip
520.059,427.023,80.57,507.593,zip
445.861,303.975,127.989,431.964,zip
590.599,445.205,119.251,564.456,zip
554.191,390.711,151.5,542.211,zip
492.843,348.816,132.309,481.125,zip
482.985,370.68,99.645,470.325,zip
644.334,490.643,139.613,630.256,zip
426.14,275.214,135.613,410.827,zip
556.083,392.437,148.165,540.602,zip
529.316,380.244,134.67,514.914,zip
373.969,243.565,95.829,339.394,zip
581.564,415.999,138.666,554.665,zip
412.065,279.521,118.107,397.628,zip
667.606,527.898,123.976,651.874,zip
665.046,448.438,196.191,644.629,zip
561.185,389.884,159.136,549.02,zip
450.707,340.814,96.23,437.044,zip
537.569,369.195,150.853,520.048,zip
459.669,321.139,122.905,444.044,zip
559.39,381.65,147.094,528.744,zip
543.285,361.686,158.983,520.669,zip
638.691,464.668,144.207,608.875,zip
633.568,478.967,138.007,616.974,zip
444.998,302.47,123.376,425.846,zip
504.966,354.283,131.363,485.646,zip
531.294,412.657,104.165,516.822,zip
519.802,397.319,99.329,496.648,zip
612.286,433.176,164.446,597.622,zip
550.787,383.429,151.774,535.203,zip
383.646,297.71,75.42,373.13,zip
436.876,321.616,104.525,426.141,zip
488.097,359.275,115.766,475.041,zip
432.013,325.377,95.232,420.609,zip
555.634,404.358,129.551,533.909,zip
493.265,380.65,100.171,480.821,zip
572.484,447.849,110.971,558.82,zip
448.201,322.112,112.739,434.851,zip
543.338,411.647,119.897,531.544,zip
638.178,485.774,135.379,621.153,zip
610.698,447.092,140.975,588.067,zip
610.781,486.885,95.78,582.665,zip
505.468,387.975,102.932,490.907,zip
573.714,421.243,139.089,560.332,zip
469.144,316.416,130.521,446.937,zip
421.61,294.622,115.46,410.082,zip
518.5,391.742,106.838,498.58,zip
511.481,376.305,122.794,499.099,zip
486.369,349.316,115.115,464.431,zip
549.16,390.605,143.487,534.092,zip
413.439,314.392,88.674,403.066,zip
592.075,455.992,118.954,574.946,zip
452.972,352.931,88.232,441.163,zip
509.058,367.455,119.822,487.277,zip
694.085,518.746,146.516,665.262,zip
465.383,317.016,128.411,445.427,zip
385.717,271.222,99.714,370.936,zip
541.084,383.827,139.937,523.764,zip
472.095,339.702,113.234,452.936,zip
551.067,394.543,131.514,526.057,zip
432.985,331.94,91.983,423.923,zip
502.66,364.413,120.136,484.549,zip
454.28,334.82,103.634,438.454,zip
653.973,498.089,143.449,641.538,zip
518.536,386.31,118.258,504.568,zip
552.061,402.252,136.765,539.017,zip
488.339,363.754,111.924,475.678,zip
577.55,395.037,167.591,562.628,zip
525.541,407.886,96.923,504.809,zip
443.396,317.127,104.37,421.497,zip
413.695,307.711,87.917,395.628,zip
565.794,456.644,87.358,544.002,zip
527.402,350.265,148.963,499.228,zip
430.943,329.732,87.398,417.13,zip
562.838,399.279,135.754,535.033,zip
434.485,280.1,142.022,422.122,zip
358.55,277.453,71.345,348.798,zip
517.357,398.434,107.577,506.011,zip
427.874,282.172,123.202,405.374,zip
497.77,321.66,150.651,472.311,zip
485.908,351.329,123.763,475.092,zip
414.323,313.152,88.324,401.476,zip
396.14,282.91,101.039,383.949,zip
684.58,501.178,139.216,640.394,zip
642.437,442.511,163.45,605.961,zip
691.936,539.3,131.829,671.129,zip
569.271,431.675,123.906,555.581,zip
310.414,249.82,51.55,301.37,zip
418.505,280.426,128.194,408.62,zip
518.065,374.477,120.799,495.276,zip
640.33,457.981,159.297,617.278,zip
269.59,208.72,44.152,252.872,zip
610.646,449.578,140.493,590.071,zip
683.193,480.858,178.831,659.689,zip
530.026,386.279,131.414,517.693,zip
551.668,398.122,140.75,538.872,zip
445.154,345.374,84.335,429.709,zip
571.067,383.932,171.969,555.901,zip
561.682,394.86,155.551,550.411,zip
631.034,442.995,171.61,614.605,zip
505.09,354.852,135.561,490.413,zip
528.855,381.686,136.603,518.289,zip
548.969,426.218,103.567,529.785,zip
420.506,288.667,114.675,403.342,zip
512.907,355.563,143.823,499.386,zip
609.363,436.285,153.507,589.792,zip
529.77,405.642,107.375,513.017,zip
562.306,418.64,131.572,550.212,zip
516.952,381.654,123.242,504.896,zip
519.745,343.216,163.626,506.842,zip
552.273,429.201,111.274,540.475,zip
372.88,253.054,100.418,353.472,zip
639.808,462.333,163.41,625.743,zip
596.896,437.783,140.572,578.355,zip
586.297,407.014,151.632,558.646,zip
482.179,380.241,84.053,464.294,zip
541.866,402.291,127.458,529.749,zip
445.83,327.324,102.535,429.859,zip
564.229,433.336,112.346,545.682,zip
566.664,406.112,144.753,550.865,zip
548.315,398.367,127.477,525.844,zip
454.857,326.181,115.356,441.537,zip
474.359,329.378,119.052,448.43,zip
539.672,404.295,112.081,516.376,zip
427.993,320.975,96.292,417.267,zip
571.346,410.392,143.438,553.83,zip
524.503,339.271,152.087,491.358,zip
530.255,379.436,139.792,519.228,zip
386.099,253.609,120.766,374.375,zip
492.539,355.368,122.404,477.772,zip
562.653,400.836,148.309,549.145,zip
612.309,459.461,131.845,591.306,zip
582.241,446.575,110.655,557.23,zip
528.157,375.63,139.862,515.492,zip
415.991,324.438,80.108,404.546,zip
527.95,391.765,122.674,514.439,zip
518.369,398.11,108.575,506.685,zip
351.911,220.521,112.265,332.786,zip
522.688,418.133,92.471,510.604,zip
560.771,420.598,112.159,532.757,zip
537.489,403.162,118.577,521.739,zip
498.48,359.59,127.854,487.444,zip
526.334,372.136,140.051,512.187,zip
419.006,309.839,87.39,397.229,zip
525.189,387.858,117.165,505.023,zip
469.018,340.835,110.969,451.804,zip
570.108,429.008,116.273,545.281,zip
503.235,373.264,103.243,476.507,zip
446.009,333.118,99.142,432.26,zip
450.989,320.267,108.09,428.357,zip
442.473,321.493,107.164,428.657,zip
534.18,370.486,151.381,521.867,zip
523.438,376.373,136.135,512.508,zip
539.579,391.684,135.89,527.574,zip
471.232,346.631,112.856,459.487,zip
558.946,413.628,124.49,538.118,zip
453.116,353.179,87.302,440.481,zip
667.009,530.16,98.91,629.07,zip
457.77,335.817,106.671,442.488,zip
672.117,497.456,153.685,651.141,zip
588.642,410.018,157.699,567.717,zip
433.651,320.973,100.304,421.277,zip
532.675,370.087,147.239,517.326,zip
548.222,418.205,111.521,529.726,zip
587.929,414.668,143.539,558.207,zip
732.548,541.13,164.343,705.473,zip
484.811,370.459,95.602,466.061,zip
474.091,347.852,107.954,455.806,zip
460.877,337.784,104.552,442.336,zip
707.91,533.359,159.211,692.57,zip
449.853,332.028,96.008,428.036,zip
540.881,374.893,142.065,516.958,zip
540.895,349.269,166.696,515.965,zip
237.366,172.879,52.265,225.144,zip
371.015,268.055,92.018,360.073,zip
568.21,377.437,168.642,546.079,zip
445.556,339.345,95.815,435.16,zip
566.357,412.319,129.355,541.674,zip
516.279,363.564,126.457,490.021,zip
726.212,535.309,159.793,695.102,zip
414.834,291.261,98.399,389.66,zip
573.913,435.899,111.974,547.873,zip
479.361,363.694,95.919,459.613,zip
322.014,205.876,79.183,285.059,zip
476.004,363.559,99.879,463.438,zip
600.333,470.632,110.737,581.369,zip
582.652,401.289,156.503,557.792,zip
470.932,345.105,99.168,444.273,zip
593.895,450.624,120.702,571.326,zip
548.95,399.757,137.29,537.047,zip
499.494,350.721,102.458,453.179,zip
609.773,460.791,124.213,585.004,zip
531.697,400.815,108.22,509.035,zip
524.24,383.442,119.825,503.267,zip
659.666,476.016,152.005,628.021,zip
451.877,322.857,111.605,434.462,zip
641.814,486.071,131.478,617.549,zip
241.544,155.795,62.318,218.113,zip
613.197,494.792,99.756,594.548,zip
628.018,460.293,138.881,599.174,zip
526.519,368.983,144.384,513.367,zip
502.225,357.669,131.145,488.814,zip
400.483,260.234,126.174,386.408,zip
496.837,365.131,119.064,484.195,zip
472.341,354.711,99.638,454.349,zip
430.58,323.31,95.795,419.105,zip
578.133,429.375,104.334,533.709,zip
455.963,336.605,102.961,439.566,zip
548.973,409.617,128.507,538.124,zip
511.662,355.259,145.333,500.592,zip
421.93,301.655,105.987,407.642,zip
568.86,398.447,140.865,539.312,zip
439.104,317.757,108.6,426.357,zip
554.015,368.797,146.725,515.522,zip
557.093,400.827,136.281,537.108,zip
504.722,374.845,115.643,490.488,zip
498.07,360.86,116.277,477.137,zip
429.385,323.009,86.66,409.669,zip
490.37,362.162,116.696,478.858,zip
412.555,313.965,84.529,398.494,zip
758.827,589.199,136.277,725.476,zip
444.498,317.497,115.093,432.59,zip
557.329,371.589,158.123,529.712,zip
458.599,328.251,120.092,448.343,zip
478.003,327.166,137.328,464.494,zip
472.637,301.338,154.634,455.972,zip
487.398,348.002,124.0,472.002,zip
463.896,336.869,116.3,453.169,zip
466.112,346.212,95.506,441.718,zip
613.597,493.471,100.299,593.77,zip
367.766,260.578,88.195,348.773,zip
473.232,340.427,112.14,452.567,zip
496.755,356.367,132.136,488.503,zip
597.33,422.857,151.59,574.447,zip
417.338,292.427,110.648,403.075,zip
527.961,365.327,142.071,507.398,zip
370.062,282.86,67.727,350.587,zip
585.197,428.157,136.049,564.206,zip
496.251,370.339,109.881,480.22,zip
474.632,362.293,95.55,457.843,zip
555.324,389.701,151.108,540.809,zip
407.895,302.074,87.442,389.516,zip
366.56,258.726,97.022,355.748,zip
838.009,616.171,200.055,816.226,zip
497.328,346.783,127.552,474.335,zip
322.333,232.001,80.0,312.001,zip
568.484,411.295,143.753,555.048,zip
479.782,363.55,96.946,460.496,zip
533.022,392.303,128.099,520.402,zip
440.496,298.986,123.581,422.567,zip
464.819,364.439,88.106,452.545,zip
640.231,477.054,137.456,614.51,zip
629.237,457.293,137.592,594.885,zip
419.818,297.809,111.182,408.991,zip
320.757,217.552,90.976,308.528,zip
247.022,167.367,67.743,235.11,zip
278.488,191.18,67.709,258.889,zip
321.693,229.885,80.661,310.546,zip
379.431,269.73,99.165,368.895,zip
452.943,315.862,121.485,437.347,zip
460.092,347.571,98.741,446.312,zip
541.071,414.405,111.57,525.975,zip
439.277,321.65,96.495,418.145,zip
522.311,371.325,139.746,511.071,zip
367.439,268.815,80.243,349.058,zip
544.913,395.881,139.958,535.839,zip
346.015,275.086,59.801,334.887,zip
602.78,400.794,178.571,579.365,zip
681.391,507.934,158.729,666.663,zip
346.264,259.887,75.967,335.854,zip
425.14,312.147,92.043,404.19,zip
660.245,461.755,179.129,640.884,zip
435.925,338.681,83.674,422.355,zip
656.665,513.96,123.509,637.469,zip
532.75,377.748,127.241,504.989,zip
495.629,364.305,116.097,480.402,zip
539.657,371.118,143.658,514.776,zip
431.364,278.239,115.27,393.509,zip
477.878,349.964,106.168,456.132,zip
620.115,448.881,156.306,605.187,zip
405.153,282.132,100.761,382.893,zip
789.829,548.054,200.02,748.074,zip
559.56,403.707,143.895,547.602,zip
432.284,346.94,71.78,418.72,zip
483.8,361.141,103.183,464.324,zip
608.157,415.2,142.47,557.67,zip
533.924,391.0,127.673,518.673,zip
676.305,513.46,147.271,660.731,zip
408.242,266.065,129.001,395.066,zip
471.116,337.974,111.332,449.306,zip
578.897,391.0,167.571,558.571,zip
372.876,274.827,79.66,354.487,zip
628.653,441.904,151.282,593.186,zip
370.102,256.62,98.7,355.32,zip
540.371,383.958,138.541,522.499,zip
387.169,283.895,91.966,375.861,zip
465.696,355.48,91.865,447.345,zip
639.113,442.804,173.959,616.763,zip
503.43,376.836,94.209,471.045,zip
522.664,380.642,118.95,499.592,zip
641.795,436.87,149.455,586.325,zip
509.367,367.15,86.852,454.002,zip
608.009,386.171,161.561,547.732,zip
499.371,313.717,84.168,397.885,zip
569.322,346.352,96.208,442.56,zip
470.059,312.609,105.505,418.114,zip
454.068,278.181,77.727,355.908,zip
564.106,374.565,87.664,462.229,zip
502.082,343.36,78.036,421.396,zip
325.144,216.377,70.814,287.191,zip
455.02,313.405,99.372,412.777,zip
492.456,365.015,71.416,436.431,zip
415.063,253.274,102.892,356.166,zip
384.019,252.283,92.103,344.386,zip
323.27,236.32,59.08,295.4,zip
426.865,290.027,94.062,384.089,zip
436.907,326.85,64.563,391.413,zip
387.001,288.054,89.256,377.31,zip
328.381,231.938,73.447,305.385,zip
439.319,315.158,87.765,402.923,zip
506.541,322.571,149.484,472.055,zip
455.45,341.984,99.414,441.398,zip
527.996,397.639,119.291,516.93,zip
294.705,191.452,91.737,283.189,zip
498.613,354.175,125.928,480.103,zip
447.529,350.357,71.663,422.02,zip
567.356,423.939,131.981,555.92,zip
295.212,196.825,60.252,257.077,zip
469.874,335.325,111.775,447.1,zip
564.792,396.939,156.37,553.309,zip
358.49,231.425,87.782,319.207,zip
697.933,520.361,144.1,664.461,zip
389.637,287.796,87.937,375.733,zip
461.618,314.203,119.317,433.52,zip
469.765,338.791,119.573,458.364,zip
395.363,305.723,71.467,377.19,zip
417.546,302.578,95.55,398.128,zip
435.604,317.93,92.562,410.492,zip
638.789,454.553,159.492,614.045,zip
541.222,413.4,96.326,509.726,zip
602.851,445.821,143.299,589.12,zip
456.026,344.938,99.12,444.058,zip
674.826,491.365,150.579,641.944,zip
286.74,202.942,71.626,274.568,zip
514.113,394.549,107.604,502.153,zip
432.775,301.813,115.165,416.978,zip
562.651,431.126,115.765,546.891,zip
532.07,357.752,156.768,514.52,zip
559.135,369.43,172.668,542.098,zip
563.685,401.978,135.319,537.297,zip
519.97,366.868,127.606,494.474,zip
553.441,422.107,107.517,529.624,zip
504.624,352.231,140.091,492.322,zip
547.391,396.892,127.005,523.897,zip
499.188,363.446,115.823,479.269,zip
566.27,378.896,155.547,534.443,zip
508.896,339.869,131.949,471.818,zip
371.555,277.025,84.312,361.337,zip
557.467,429.771,112.463,542.234,zip
649.286,464.17,172.063,636.233,zip
590.979,435.09,131.724,566.814,zip
523.098,391.626,106.807,498.433,zip
511.83,359.241,131.721,490.962,zip
613.162,436.876,156.313,593.189,zip
613.531,436.667,133.753,570.42,zip
535.837,340.036,160.017,500.053,zip
384.547,282.769,87.618,370.387,zip
373.054,262.102,91.338,353.44,zip
451.611,336.109,101.237,437.346,zip
504.32,354.913,131.597,486.51,zip
488.879,355.878,114.671,470.549,zip
467.59,358.894,94.653,453.547,zip
553.534,377.471,149.415,526.886,zip
436.472,326.004,99.391,425.395,zip
669.007,511.078,141.966,653.044,zip
720.351,531.49,155.85,687.34,zip
452.189,346.344,85.613,431.957,zip
538.427,400.721,122.993,523.714,zip
520.051,399.194,95.806,495.0,zip
745.044,554.318,171.479,725.797,zip
441.025,312.329,109.517,421.846,zip
419.406,294.694,111.505,406.199,zip
549.423,390.658,143.507,534.165,zip
523.265,380.448,122.853,503.301,zip
531.117,364.013,152.005,516.018,zip
457.158,331.727,99.917,431.644,zip
392.973,285.095,75.233,360.328,zip
490.807,371.607,87.907,459.514,zip
535.721,397.535,124.48,522.015,zip
547.426,385.82,144.682,530.502,zip
470.341,331.022,119.646,450.668,zip
617.651,442.463,156.873,599.336,zip
524.222,374.155,131.352,505.507,zip
431.193,292.391,126.439,418.83,zip
583.725,389.266,159.599,548.865,zip
551.727,392.48,134.791,527.271,zip
565.316,427.261,115.799,543.06,zip
333.859,214.895,93.256,308.151,zip
542.514,404.676,124.207,528.883,zip
497.389,344.903,134.789,479.692,zip
434.348,340.757,80.178,420.935,zip
371.216,289.307,63.409,352.716,zip
542.004,409.918,111.434,521.352,zip
645.984,446.192,161.892,608.084,zip
565.291,392.12,160.049,552.169,zip
758.33,576.446,160.123,736.569,zip
529.812,369.454,143.014,512.468,zip
346.348,249.673,79.261,328.934,zip
308.056,216.756,73.615,290.371,zip
630.002,456.212,152.07,608.282,zip
451.944,335.842,93.723,429.565,zip
542.087,404.838,123.039,527.877,zip
580.684,438.203,128.646,566.849,zip
454.271,361.12,81.15,442.27,zip
548.812,395.792,134.569,530.361,zip
560.557,423.775,119.936,543.711,zip
608.151,446.135,116.557,562.692,zip
724.178,573.435,130.506,703.941,zip
531.747,375.068,107.732,482.8,zip
547.456,452.505,80.089,532.594,zip
523.808,365.609,143.064,508.673,zip
469.497,359.015,99.726,458.741,zip
536.821,344.082,148.035,492.117,zip
619.109,447.775,153.292,601.067,zip
428.148,291.587,107.847,399.434,zip
419.849,275.285,129.777,405.062,zip
497.912,345.884,128.701,474.585,zip
543.025,383.691,135.89,519.581,zip
575.355,421.745,140.581,562.326,zip
491.82,375.124,103.757,478.881,zip
452.477,296.644,130.523,427.167,zip
556.109,398.781,143.561,542.342,zip
688.913,512.395,146.966,659.361,zip
528.738,392.954,107.169,500.123,zip
448.04,353.039,84.248,437.287,zip
698.215,513.693,167.249,680.942,zip
527.36,391.648,123.888,515.536,zip
513.946,398.825,100.713,499.538,zip
702.016,524.778,156.231,681.009,zip
509.527,365.025,126.965,491.99,zip
524.398,410.222,97.478,507.7,zip
560.882,403.362,139.779,543.141,zip
342.906,204.303,121.796,326.099,zip
502.303,334.853,143.508,478.361,zip
664.873,472.311,169.244,641.555,zip
501.134,346.38,131.385,477.765,zip
535.526,395.74,127.916,523.656,zip
645.242,476.634,145.413,622.047,zip
493.709,380.405,92.098,472.503,zip
571.0,418.05,120.591,538.641,zip
560.996,364.432,178.254,542.686,zip
561.08,410.858,135.623,546.481,zip
518.33,375.645,131.875,507.52,zip
552.127,398.658,139.53,538.188,zip
435.296,292.265,112.101,404.366,zip
560.823,379.98,157.651,537.631,zip
500.276,369.484,112.451,481.935,zip
522.772,370.404,130.035,500.439,zip
717.796,557.823,131.486,689.309,zip
599.978,443.984,138.745,582.729,zip
578.567,403.657,150.861,554.518,zip
689.727,531.038,138.704,669.742,zip
528.784,368.908,144.355,513.263,zip
466.013,353.441,94.251,447.692,zip
551.567,397.699,127.263,524.962,zip
463.801,306.537,143.05,449.587,zip
621.769,451.936,155.977,607.913,zip
505.666,373.794,111.342,485.136,zip
472.717,337.221,115.052,452.273,zip
434.852,319.219,95.765,414.984,zip
512.222,350.42,145.68,496.1,zip
522.791,373.065,128.366,501.431,zip
574.646,420.167,118.915,539.082,zip
505.346,355.475,131.805,487.28,zip
371.917,275.256,83.773,359.029,zip
520.797,351.183,155.638,506.821,zip
510.534,352.389,144.159,496.548,zip
602.095,416.001,172.0,588.001,zip
580.649,449.621,114.377,563.998,zip
436.388,316.365,100.115,416.48,zip
650.118,486.546,143.571,630.117,zip
572.42,400.985,154.835,555.82,zip
388.79,294.047,83.445,377.492,zip
505.504,365.014,124.345,489.359,zip
482.991,316.422,156.208,472.63,zip
421.021,293.164,104.414,397.578,zip
473.993,351.422,88.865,440.287,zip
715.087,508.505,166.853,675.358,zip
401.841,286.969,101.045,388.014,zip
414.77,312.717,88.202,400.919,zip
661.269,512.235,128.058,640.293,zip
454.018,331.894,103.967,435.861,zip
598.131,438.109,125.753,563.862,zip
621.956,441.628,155.166,596.794,zip
568.681,419.267,131.769,551.036,zip
653.393,479.61,155.873,635.483,zip
536.394,404.155,120.046,524.201,zip
430.303,280.685,132.323,413.008,zip
766.655,580.704,167.051,747.755,zip
543.258,420.012,100.964,520.976,zip
297.126,198.402,75.392,273.794,zip
451.994,335.643,103.889,439.532,zip
709.794,532.174,152.049,684.223,zip
559.895,396.962,136.33,533.292,zip
480.115,358.887,108.876,467.763,zip
536.134,376.086,134.599,510.685,zip
721.939,505.695,195.11,700.805,zip
434.939,326.895,95.676,422.571,zip
494.187,316.63,152.303,468.933,zip
424.342,313.708,100.547,414.255,zip
774.433,591.859,166.832,758.691,zip
362.201,256.358,92.128,348.486,zip
545.162,366.725,159.445,526.17,zip
839.378,619.479,198.551,818.03,zip
625.683,479.018,131.73,610.748,zip
439.77,336.539,92.147,428.686,zip
584.774,448.292,122.982,571.274,zip
497.672,349.788,125.766,475.554,zip
496.617,380.217,100.057,480.274,zip
455.653,317.972,107.315,425.287,zip
460.196,332.862,104.27,437.132,zip
342.671,243.608,75.877,319.485,zip
665.291,463.009,150.379,613.388,zip
505.807,364.699,113.723,478.422,zip
703.879,499.147,167.713,666.86,zip
436.631,334.268,87.546,421.814,zip
441.593,325.368,91.261,416.629,zip
594.996,475.159,91.837,566.996,zip
554.98,396.355,132.118,528.473,zip
403.341,278.224,95.391,373.615,zip
346.739,252.245,81.369,333.614,zip
412.599,320.861,68.183,389.044,zip
312.81,217.218,84.474,301.692,zip
541.803,384.511,134.777,519.288,zip
503.681,360.426,121.447,481.873,zip
469.827,313.815,140.814,454.629,zip
419.621,323.713,83.925,407.638,zip
455.992,309.901,127.139,437.04,zip
574.83,431.587,127.877,559.464,zip
534.21,366.082,151.207,517.289,zip
533.148,388.316,132.107,520.423,zip
534.983,398.29,120.693,518.983,zip
377.769,262.222,95.353,357.575,zip
408.339,289.718,93.852,383.57,zip
492.915,379.436,103.845,483.281,zip
681.04,489.25,173.865,663.115,zip
337.069,249.729,75.315,325.044,zip
529.374,399.145,99.786,498.931,zip
496.295,378.585,95.642,474.227,zip
429.545,311.798,103.932,415.73,zip
291.769,216.425,64.125,280.55,zip
659.706,512.223,132.057,644.28,zip
624.321,423.882,175.951,599.833,zip
572.533,386.064,172.924,558.988,zip
480.797,343.49,114.496,457.986,zip
408.415,290.731,104.986,395.717,zip
630.277,446.264,164.836,611.1,zip
556.813,392.67,141.361,534.031,zip
475.645,296.111,144.159,440.27,zip
439.773,332.759,96.219,428.978,zip
453.731,340.373,100.109,440.482,zip
655.342,500.243,125.06,625.303,zip
388.175,269.115,96.399,365.514,zip
471.994,341.008,112.332,453.34,zip
588.343,461.562,89.965,551.527,zip
365.061,287.706,56.73,344.436,zip
657.646,448.587,141.659,590.246,zip
347.929,226.239,100.999,327.238,zip
553.45,402.299,132.758,535.057,zip
485.321,360.21,113.324,473.534,zip
577.442,404.692,150.767,555.459,zip
611.18,425.401,159.028,584.429,zip
468.853,355.179,99.769,454.948,zip
520.564,385.096,123.072,508.168,zip
670.539,491.13,159.717,650.847,zip
618.585,427.767,147.919,575.686,zip
503.897,342.045,148.89,490.935,zip
680.955,474.872,193.168,668.04,zip
604.429,474.368,115.602,589.97,zip
538.383,388.677,122.948,511.625,zip
359.705,260.058,86.686,346.744,zip
515.763,392.873,104.231,497.104,zip
434.99,293.104,126.747,419.851,zip
482.079,352.752,100.213,452.965,zip
570.133,417.869,139.289,557.158,zip
593.483,422.485,134.057,556.542,zip
657.068,500.898,130.154,631.052,zip
694.02,520.284,153.261,673.545,zip
507.886,351.646,139.859,491.505,zip
578.98,406.234,159.307,565.541,zip
525.226,382.288,120.722,503.01,zip
580.805,459.15,100.69,559.84,zip
613.435,423.567,167.828,591.395,zip
661.681,497.826,132.486,630.312,zip
481.956,338.487,131.412,469.899,zip
489.028,376.079,92.019,468.098,zip
406.22,259.644,131.819,391.463,zip
495.415,356.035,128.012,484.047,zip
461.333,334.561,112.864,447.425,zip
518.538,369.516,135.092,504.608,zip
573.625,425.237,136.396,561.633,zip
526.236,356.152,149.746,505.898,zip
635.684,483.567,132.981,616.548,zip
466.453,360.706,92.18,452.886,zip
537.27,373.046,142.868,515.914,zip
480.53,353.918,107.368,461.286,zip
410.668,303.147,95.73,398.877,zip
508.675,361.934,136.73,498.664,zip
467.488,366.128,79.593,445.721,zip
451.177,326.458,111.473,437.931,zip
521.128,337.334,162.714,500.048,zip
501.661,367.353,111.803,479.156,zip
545.948,387.361,139.769,527.13,zip
455.022,306.771,123.505,430.276,zip
439.903,369.307,60.213,429.52,zip
380.658,285.74,83.34,369.08,zip
594.195,450.885,131.674,582.559,zip
456.659,339.386,105.048,444.434,zip
442.126,296.324,124.135,420.459,zip
679.165,478.566,179.462,658.028,zip
490.863,351.57,127.843,479.413,zip
558.102,392.605,148.228,540.833,zip
444.21,338.967,89.846,428.813,zip
468.488,363.459,84.807,448.266,zip
574.356,403.727,146.45,550.177,zip
493.126,366.474,107.552,474.026,zip
488.238,350.31,127.385,477.695,zip
422.057,309.542,100.5,410.042,zip
532.12,408.419,112.115,520.534,zip
302.177,185.426,104.806,290.232,zip
711.4,563.587,127.906,691.493,zip
362.194,270.091,80.624,350.715,zip
529.914,378.025,124.667,502.692,zip
432.623,338.478,83.624,422.102,zip
675.886,480.595,168.208,648.803,zip
441.869,325.953,99.375,425.328,zip
537.291,360.767,160.34,521.107,zip
497.927,368.343,114.859,483.202,zip
694.673,537.095,137.302,674.397,zip
460.581,371.248,76.67,447.918,zip
566.641,418.532,135.524,554.056,zip
651.562,486.889,152.907,639.796,zip
624.877,442.39,163.405,605.795,zip
623.516,458.773,147.605,606.378,zip
516.812,343.481,151.77,495.251,zip
471.662,350.517,107.545,458.062,zip
556.519,385.292,153.33,538.622,zip
470.879,356.447,100.125,456.572,zip
490.635,379.25,94.812,474.062,zip
500.626,385.628,100.424,486.052,zip
335.013,251.448,65.953,317.401,zip
572.581,426.294,132.714,559.008,zip
674.032,491.138,151.733,642.871,zip
498.296,382.684,100.706,483.39,zip
546.04,401.059,108.286,509.345,zip
399.173,294.464,91.522,385.986,zip
543.955,380.196,148.076,528.272,zip
583.226,439.955,123.987,563.942,zip
623.3,505.022,103.39,608.412,zip
526.233,387.695,119.905,507.6,zip
519.798,378.451,127.478,505.929,zip
389.111,291.28,83.793,375.073,zip
551.387,410.439,124.741,535.18,zip
563.33,422.21,124.652,546.862,zip
665.355,496.667,157.48,654.147,zip
378.412,244.789,108.349,353.138,zip
614.627,454.193,148.718,602.911,zip
536.908,406.825,119.654,526.479,zip
430.562,325.226,92.348,417.574,zip
482.697,350.657,119.542,470.199,zip
556.696,381.027,152.411,533.438,zip
557.701,407.213,135.737,542.95,zip
437.684,327.055,91.735,418.79,zip
516.578,364.473,134.696,499.169,zip
484.476,345.202,108.377,453.579,zip
432.399,298.745,111.531,410.276,zip
456.608,299.463,137.591,437.054,zip
506.903,393.765,95.458,489.223,zip
494.731,378.166,96.553,474.719,zip
448.002,314.889,119.578,434.467,zip
554.339,371.586,171.808,543.394,zip
466.289,343.245,103.771,447.016,zip
332.234,214.467,95.318,309.785,zip
545.237,368.08,133.479,501.559,zip
502.268,373.024,95.24,468.264,zip
674.179,499.256,154.531,653.787,zip
442.689,303.138,122.042,425.18,zip
624.45,476.081,124.021,600.102,zip
517.507,355.313,139.729,495.042,zip
525.456,394.723,111.638,506.361,zip
519.254,360.317,138.583,498.9,zip
487.73,332.938,144.406,477.344,zip
396.844,277.027,106.853,383.88,zip
576.22,442.766,119.666,562.432,zip
358.554,237.276,100.54,337.816,zip
649.241,486.685,144.798,631.483,zip
655.733,475.727,166.707,642.434,zip
444.964,321.568,111.159,432.727,zip
485.525,335.384,131.758,467.142,zip
507.946,372.293,114.856,487.149,zip
292.878,186.172,89.038,275.21,zip
565.658,410.75,143.563,554.313,zip
536.542,359.343,151.722,511.065,zip
417.941,327.624,74.998,402.622,zip
446.168,342.178,92.589,434.767,zip
527.233,351.297,165.554,516.851,zip
519.89,351.456,155.759,507.215,zip
666.796,480.34,170.699,651.039,zip
542.665,406.614,123.578,530.192,zip
490.155,354.826,107.643,462.469,zip
352.525,277.535,64.356,341.891,zip
544.214,373.15,158.787,531.937,zip
445.535,334.967,99.692,434.659,zip
517.01,372.952,132.337,505.289,zip
463.943,329.839,116.65,446.489,zip
529.672,365.562,136.583,502.145,zip
476.033,353.478,95.32,448.798,zip
508.22,376.836,104.231,481.067,zip
393.845,267.472,95.811,363.283,zip
571.076,404.546,152.205,556.751,zip
457.26,339.254,107.763,447.017,zip
546.448,376.62,150.648,527.268,zip
553.611,408.057,124.017,532.074,zip
561.553,409.707,131.265,540.972,zip
554.482,400.127,132.042,532.169,zip
700.245,553.345,131.369,684.714,zip
488.249,357.084,108.329,465.413,zip
774.984,553.589,191.167,744.756,zip
667.667,526.64,122.75,649.39,zip
570.792,405.084,124.332,529.416,zip
445.693,340.81,91.147,431.957,zip
456.018,323.654,119.871,443.525,zip
599.024,454.915,128.825,583.74,zip
