elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
78299.435,868.481,110.156,978.637,cold,zip
39191.524,837.907,107.094,945.001,cold,zip
83297.495,971.048,115.692,1086.74,cold,zip
17786.523,593.213,66.398,659.611,cold,zip
38885.627,945.673,128.36,1074.033,cold,zip
24394.68,783.972,79.356,863.328,cold,zip
20696.438,734.028,85.372,819.4,cold,zip
21396.518,760.037,86.307,846.344,cold,zip
24295.393,811.9,100.169,912.069,cold,zip
21695.954,723.293,87.218,810.511,cold,zip
31892.107,857.828,81.78,939.608,cold,zip
39790.641,739.481,87.808,827.289,cold,zip
24787.352,803.91,101.583,905.493,cold,zip
27791.061,842.659,94.398,937.057,cold,zip
41494.692,554.17,111.661,665.831,cold,zip
52587.34,802.357,100.786,903.143,cold,zip
69496.253,823.789,114.614,938.403,cold,zip
16293.557,567.034,58.112,625.146,cold,zip
51694.057,664.951,87.219,752.17,cold,zip
20886.704,736.164,82.675,818.839,cold,zip
32296.908,768.639,100.889,869.528,cold,zip
24193.859,581.68,58.082,639.762,cold,zip
58899.122,653.022,86.851,739.873,cold,zip
26397.133,758.79,93.773,852.563,cold,zip
40697.546,897.27,114.816,1012.086,cold,zip
21887.378,785.852,84.67,870.522,cold,zip
52696.492,780.799,94.692,875.491,cold,zip
21396.32,718.435,78.454,796.889,cold,zip
51692.862,727.347,109.555,836.902,cold,zip
40789.749,832.568,108.336,940.904,cold,zip
52595.668,795.384,108.691,904.075,cold,zip
24298.976,747.346,88.697,836.043,cold,zip
32795.035,1023.845,112.118,1135.963,cold,zip
36987.465,532.717,71.711,604.428,cold,zip
24389.674,807.142,90.266,897.408,cold,zip
23492.612,783.827,87.48,871.307,cold,zip
58698.686,653.154,98.126,751.28,cold,zip
34988.552,720.536,84.618,805.154,cold,zip
15397.328,485.772,69.895,555.667,cold,zip
30690.993,752.816,100.722,853.538,cold,zip
16788.531,542.441,71.742,614.183,cold,zip
24292.482,737.649,80.518,818.167,cold,zip
31697.595,725.12,90.968,816.088,cold,zip
62092.433,907.596,107.817,1015.413,cold,zip
56593.637,781.158,95.36,876.518,cold,zip
30692.469,782.582,107.191,889.773,cold,zip
30290.347,720.915,94.293,815.208,cold,zip
29394.242,797.461,97.165,894.626,cold,zip
28893.095,894.134,92.496,986.63,cold,zip
27198.242,719.046,109.685,828.731,cold,zip
28495.201,804.222,103.238,907.46,cold,zip
24594.357,730.859,93.431,824.29,cold,zip
64486.417,966.285,107.365,1073.65,cold,zip
37591.199,580.53,78.083,658.613,cold,zip
49196.45,788.828,119.596,908.424,cold,zip
42794.703,818.317,116.78,935.097,cold,zip
35593.132,739.834,101.276,841.11,cold,zip
21696.012,779.494,94.887,874.381,cold,zip
81294.651,960.833,118.737,1079.57,cold,zip
30298.104,839.58,101.133,940.713,cold,zip
64797.317,813.666,88.354,902.02,cold,zip
31696.365,569.852,86.883,656.735,cold,zip
74392.069,874.131,106.367,980.498,cold,zip
91794.396,904.466,119.211,1023.677,cold,zip
24090.127,818.417,96.698,915.115,cold,zip
93793.449,821.576,111.044,932.62,cold,zip
36698.016,1012.426,106.571,1118.997,cold,zip
40095.391,794.567,80.874,875.441,cold,zip
54488.575,754.59,95.016,849.606,cold,zip
73289.075,1060.571,126.647,1187.218,cold,zip
29498.028,651.762,90.402,742.164,cold,zip
40390.313,755.057,101.562,856.619,cold,zip
23192.168,768.658,85.893,854.551,cold,zip
91394.919,858.455,110.078,968.533,cold,zip
32283.177,1001.374,121.42,1122.794,cold,zip
26394.648,812.702,99.514,912.216,cold,zip
33898.747,549.805,76.361,626.166,cold,zip
66098.494,774.656,108.016,882.672,cold,zip
31291.836,823.369,108.519,931.888,cold,zip
27492.448,808.635,105.359,913.994,cold,zip
25594.801,836.891,94.841,931.732,cold,zip
71288.087,795.518,111.227,906.745,cold,zip
49090.618,941.156,111.319,1052.475,cold,zip
24396.438,762.496,85.014,847.51,cold,zip
52392.827,619.504,89.686,709.19,cold,zip
27490.07,790.084,87.205,877.289,cold,zip
25896.22,711.861,93.042,804.903,cold,zip
47497.12,631.385,87.06,718.445,cold,zip
24990.942,762.715,93.162,855.877,cold,zip
17390.666,553.098,54.518,607.616,cold,zip
85896.261,750.445,112.878,863.323,cold,zip
47590.035,729.324,91.268,820.592,cold,zip
23689.274,801.691,94.058,895.749,cold,zip
17698.332,535.064,63.408,598.472,cold,zip
19997.929,731.701,72.463,804.164,cold,zip
24892.93,719.293,88.148,807.441,cold,zip
22891.536,858.87,107.469,966.339,cold,zip
82192.502,930.036,99.88,1029.916,cold,zip
25187.562,916.558,95.456,1012.014,cold,zip
21295.766,864.607,87.532,952.139,cold,zip
22596.225,777.568,100.73,878.298,cold,zip
37691.205,756.802,83.892,840.694,cold,zip
23294.14,763.888,77.965,841.853,cold,zip
24895.898,911.325,115.357,1026.682,cold,zip
18987.872,734.619,74.707,809.326,cold,zip
56691.382,762.329,102.39,864.719,cold,zip
33290.469,819.544,109.214,928.758,cold,zip
46796.727,818.722,106.64,925.362,cold,zip
30799.263,752.454,98.556,851.01,cold,zip
23894.304,785.02,92.767,877.787,cold,zip
23893.507,761.611,95.091,856.702,cold,zip
33499.327,706.419,96.604,803.023,cold,zip
25292.046,731.685,82.172,813.857,cold,zip
48087.371,765.75,110.341,876.091,cold,zip
25198.275,784.608,89.039,873.647,cold,zip
25897.238,805.029,98.878,903.907,cold,zip
20488.234,772.442,90.666,863.108,cold,zip
36291.783,738.474,92.201,830.675,cold,zip
48496.49,614.254,87.75,702.004,cold,zip
26689.641,831.305,89.35,920.655,cold,zip
58600.215,864.913,103.297,968.21,cold,zip
40494.907,684.912,106.467,791.379,cold,zip
28387.277,608.168,88.618,696.786,cold,zip
54691.571,826.738,95.705,922.443,cold,zip
19997.904,698.537,71.351,769.888,cold,zip
27386.33,819.821,82.96,902.781,cold,zip
61795.701,757.607,116.085,873.692,cold,zip
43200.133,583.288,75.868,659.156,cold,zip
