elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
1767.882,8350.0,10.0,8360.0,warm,zip
1768.04,7980.0,10.0,7990.0,warm,zip
1768.1,9250.0,10.0,9260.0,warm,zip
1612.127,8200.0,30.0,8230.0,warm,zip
1612.198,9000.0,10.0,9010.0,warm,zip
1612.204,6580.0,20.0,6600.0,warm,zip
1612.205,7760.0,10.0,7770.0,warm,zip
2091.922,10780.0,0.0,10780.0,warm,zip
2092.019,10120.0,10.0,10130.0,warm,zip
2092.035,9200.0,0.0,9200.0,warm,zip
2092.049,10560.0,10.0,10570.0,warm,zip
503.094,2740.0,20.0,2760.0,warm,zip
503.232,2030.0,0.0,2030.0,warm,zip
503.313,2550.0,10.0,2560.0,warm,zip
524.666,2600.0,20.0,2620.0,warm,zip
893.013,4970.0,0.0,4970.0,warm,zip
1025.067,4810.0,10.0,4820.0,warm,zip
1064.071,5640.0,0.0,5640.0,warm,zip
1064.163,5320.0,10.0,5330.0,warm,zip
1391.169,7430.0,20.0,7450.0,warm,zip
1448.818,6820.0,10.0,6830.0,warm,zip
1448.996,7200.0,10.0,7210.0,warm,zip
1449.06,6700.0,20.0,6720.0,warm,zip
717.025,3450.0,20.0,3470.0,warm,zip
717.174,3560.0,0.0,3560.0,warm,zip
717.236,3340.0,0.0,3340.0,warm,zip
717.288,3400.0,20.0,3420.0,warm,zip
1645.462,8740.0,10.0,8750.0,warm,zip
1645.608,7480.0,0.0,7480.0,warm,zip
1645.668,7930.0,0.0,7930.0,warm,zip
1645.717,8240.0,10.0,8250.0,warm,zip
2098.768,10110.0,10.0,10120.0,warm,zip
2098.947,10200.0,0.0,10200.0,warm,zip
2099.007,10240.0,0.0,10240.0,warm,zip
2099.053,10930.0,30.0,10960.0,warm,zip
908.216,4620.0,10.0,4630.0,warm,zip
908.301,4790.0,10.0,4800.0,warm,zip
968.585,5030.0,10.0,5040.0,warm,zip
968.758,4250.0,10.0,4260.0,warm,zip
1224.786,6380.0,0.0,6380.0,warm,zip
1286.246,5540.0,10.0,5550.0,warm,zip
1286.386,6700.0,10.0,6710.0,warm,zip
1286.432,6400.0,30.0,6430.0,warm,zip
951.459,4570.0,10.0,4580.0,warm,zip
951.557,4690.0,0.0,4690.0,warm,zip
951.571,4840.0,0.0,4840.0,warm,zip
951.576,4580.0,20.0,4600.0,warm,zip
1863.822,8540.0,10.0,8550.0,warm,zip
1905.619,10280.0,10.0,10290.0,warm,zip
1905.697,9060.0,10.0,9070.0,warm,zip
1905.706,9570.0,10.0,9580.0,warm,zip
1331.865,6200.0,10.0,6210.0,warm,zip
1331.947,6910.0,10.0,6920.0,warm,zip
1331.96,6540.0,10.0,6550.0,warm,zip
1371.434,6850.0,20.0,6870.0,warm,zip
1433.283,6990.0,10.0,7000.0,warm,zip
1445.344,7520.0,0.0,7520.0,warm,zip
1445.475,6810.0,10.0,6820.0,warm,zip
1445.555,7080.0,10.0,7090.0,warm,zip
397.868,2570.0,10.0,2580.0,warm,zip
759.332,4310.0,0.0,4310.0,warm,zip
804.441,3830.0,0.0,3830.0,warm,zip
816.102,4230.0,20.0,4250.0,warm,zip
715.614,3670.0,20.0,3690.0,warm,zip
715.75,3510.0,20.0,3530.0,warm,zip
715.798,3460.0,20.0,3480.0,warm,zip
715.838,3330.0,0.0,3330.0,warm,zip
1567.05,8260.0,10.0,8270.0,warm,zip
1567.117,6810.0,10.0,6820.0,warm,zip
1567.126,7390.0,20.0,7410.0,warm,zip
1567.127,8160.0,10.0,8170.0,warm,zip
427.933,2470.0,10.0,2480.0,warm,zip
428.027,2560.0,0.0,2560.0,warm,zip
428.047,950.0,10.0,960.0,warm,zip
428.06,2430.0,0.0,2430.0,warm,zip
1317.934,8090.0,0.0,8090.0,warm,zip
1495.921,7690.0,0.0,7690.0,warm,zip
1496.094,6900.0,10.0,6910.0,warm,zip
1496.156,6810.0,10.0,6820.0,warm,zip
1028.076,5880.0,10.0,5890.0,warm,zip
1218.353,5410.0,10.0,5420.0,warm,zip
1218.445,6400.0,0.0,6400.0,warm,zip
1218.453,6040.0,0.0,6040.0,warm,zip
798.608,3510.0,10.0,3520.0,warm,zip
798.775,4080.0,0.0,4080.0,warm,zip
852.403,4410.0,10.0,4420.0,warm,zip
852.528,4560.0,10.0,4570.0,warm,zip
1217.009,6500.0,10.0,6510.0,warm,zip
1239.241,6240.0,20.0,6260.0,warm,zip
1239.346,5680.0,10.0,5690.0,warm,zip
1240.064,5650.0,30.0,5680.0,warm,zip
300.397,1670.0,0.0,1670.0,warm,zip
332.675,1790.0,0.0,1790.0,warm,zip
332.778,1590.0,10.0,1600.0,warm,zip
332.877,1130.0,10.0,1140.0,warm,zip
1759.254,8980.0,20.0,9000.0,warm,zip
1759.403,8180.0,10.0,8190.0,warm,zip
1759.463,8590.0,0.0,8590.0,warm,zip
1759.513,8920.0,0.0,8920.0,warm,zip
1640.74,7850.0,10.0,7860.0,warm,zip
1640.822,8370.0,0.0,8370.0,warm,zip
1640.826,7730.0,10.0,7740.0,warm,zip
1640.82,8070.0,10.0,8080.0,warm,zip
2023.164,10320.0,20.0,10340.0,warm,zip
2064.355,9630.0,0.0,9630.0,warm,zip
2064.451,10390.0,10.0,10400.0,warm,zip
2087.897,9650.0,0.0,9650.0,warm,zip
1502.85,7520.0,10.0,7530.0,warm,zip
1502.943,7810.0,10.0,7820.0,warm,zip
1506.331,7630.0,0.0,7630.0,warm,zip
1506.341,6660.0,0.0,6660.0,warm,zip
1524.943,7880.0,0.0,7880.0,warm,zip
1651.199,8530.0,0.0,8530.0,warm,zip
1651.307,7900.0,10.0,7910.0,warm,zip
1651.318,7720.0,10.0,7730.0,warm,zip
1295.299,6730.0,20.0,6750.0,warm,zip
1336.964,6870.0,10.0,6880.0,warm,zip
1351.428,6030.0,10.0,6040.0,warm,zip
1351.584,6680.0,20.0,6700.0,warm,zip
1495.611,6940.0,0.0,6940.0,warm,zip
1495.76,7400.0,30.0,7430.0,warm,zip
1495.82,7430.0,20.0,7450.0,warm,zip
1495.87,7640.0,20.0,7660.0,warm,zip
1194.058,6220.0,10.0,6230.0,warm,zip
1194.154,5960.0,30.0,5990.0,warm,zip
1194.168,5760.0,0.0,5760.0,warm,zip
1224.064,5840.0,10.0,5850.0,warm,zip
596.26,3380.0,20.0,3400.0,warm,zip
596.34,1700.0,20.0,1720.0,warm,zip
624.438,3350.0,20.0,3370.0,warm,zip
624.586,3650.0,0.0,3650.0,warm,zip
1154.686,5830.0,0.0,5830.0,warm,zip
1154.759,5320.0,0.0,5320.0,warm,zip
1154.769,5490.0,0.0,5490.0,warm,zip
1154.772,5670.0,30.0,5700.0,warm,zip
234.291,1570.0,10.0,1580.0,warm,zip
449.909,2490.0,10.0,2500.0,warm,zip
504.988,2690.0,10.0,2700.0,warm,zip
543.571,3100.0,10.0,3110.0,warm,zip
483.082,2960.0,0.0,2960.0,warm,zip
759.019,3600.0,20.0,3620.0,warm,zip
759.186,3830.0,10.0,3840.0,warm,zip
759.247,3930.0,0.0,3930.0,warm,zip
1207.485,6550.0,40.0,6590.0,warm,zip
1277.897,6130.0,10.0,6140.0,warm,zip
1339.519,5980.0,20.0,6000.0,warm,zip
1339.689,7180.0,20.0,7200.0,warm,zip
1052.068,5260.0,10.0,5270.0,warm,zip
1063.707,5040.0,10.0,5050.0,warm,zip
1063.866,4770.0,10.0,4780.0,warm,zip
1063.926,5550.0,0.0,5550.0,warm,zip
527.297,3290.0,30.0,3320.0,warm,zip
584.733,3280.0,30.0,3310.0,warm,zip
640.235,2670.0,0.0,2670.0,warm,zip
642.641,2950.0,10.0,2960.0,warm,zip
922.673,4330.0,0.0,4330.0,warm,zip
922.783,4270.0,10.0,4280.0,warm,zip
922.793,4690.0,20.0,4710.0,warm,zip
922.798,4900.0,10.0,4910.0,warm,zip
1283.879,6830.0,10.0,6840.0,warm,zip
1283.963,5910.0,10.0,5920.0,warm,zip
1283.969,6310.0,10.0,6320.0,warm,zip
1283.969,5820.0,10.0,5830.0,warm,zip
1638.717,8780.0,10.0,8790.0,warm,zip
1638.817,7850.0,20.0,7870.0,warm,zip
1638.834,7400.0,0.0,7400.0,warm,zip
1638.843,8260.0,0.0,8260.0,warm,zip
401.987,2350.0,0.0,2350.0,warm,zip
402.175,1610.0,30.0,1640.0,warm,zip
402.243,1810.0,10.0,1820.0,warm,zip
412.729,2070.0,0.0,2070.0,warm,zip
742.999,4590.0,10.0,4600.0,warm,zip
844.689,4510.0,20.0,4530.0,warm,zip
908.22,3790.0,0.0,3790.0,warm,zip
908.386,4570.0,0.0,4570.0,warm,zip
735.465,4060.0,0.0,4060.0,warm,zip
735.548,3530.0,20.0,3550.0,warm,zip
786.881,4090.0,20.0,4110.0,warm,zip
787.052,3530.0,10.0,3540.0,warm,zip
1516.794,7230.0,10.0,7240.0,warm,zip
1570.038,8010.0,20.0,8030.0,warm,zip
1570.194,7410.0,0.0,7410.0,warm,zip
1570.273,7890.0,20.0,7910.0,warm,zip
1275.814,6490.0,10.0,6500.0,warm,zip
1296.658,6360.0,20.0,6380.0,warm,zip
1296.816,5960.0,20.0,5980.0,warm,zip
1307.698,6590.0,20.0,6610.0,warm,zip
1776.176,9170.0,10.0,9180.0,warm,zip
1776.361,9560.0,20.0,9580.0,warm,zip
1831.36,8280.0,20.0,8300.0,warm,zip
1831.441,8960.0,0.0,8960.0,warm,zip
1244.104,6550.0,10.0,6560.0,warm,zip
1251.995,6010.0,20.0,6030.0,warm,zip
1291.552,6080.0,20.0,6100.0,warm,zip
1291.656,6200.0,10.0,6210.0,warm,zip
825.629,4140.0,10.0,4150.0,warm,zip
825.719,3730.0,40.0,3770.0,warm,zip
825.732,3910.0,20.0,3930.0,warm,zip
829.425,4320.0,0.0,4320.0,warm,zip
1163.809,5820.0,20.0,5840.0,warm,zip
1163.885,6200.0,20.0,6220.0,warm,zip
1163.899,4910.0,20.0,4930.0,warm,zip
1174.264,6000.0,10.0,6010.0,warm,zip
1387.056,7000.0,20.0,7020.0,warm,zip
1430.902,6890.0,40.0,6930.0,warm,zip
1430.984,6710.0,20.0,6730.0,warm,zip
1430.984,6920.0,0.0,6920.0,warm,zip
791.775,4050.0,0.0,4050.0,warm,zip
791.995,4350.0,30.0,4380.0,warm,zip
792.069,3250.0,30.0,3280.0,warm,zip
792.882,3870.0,0.0,3870.0,warm,zip
1436.689,7080.0,20.0,7100.0,warm,zip
1458.912,6690.0,30.0,6720.0,warm,zip
1458.953,7480.0,0.0,7480.0,warm,zip
1458.957,7250.0,10.0,7260.0,warm,zip
914.33,5180.0,20.0,5200.0,warm,zip
1268.957,6620.0,20.0,6640.0,warm,zip
1302.658,6650.0,20.0,6670.0,warm,zip
1302.782,6520.0,0.0,6520.0,warm,zip
1666.826,8380.0,10.0,8390.0,warm,zip
1758.911,8550.0,10.0,8560.0,warm,zip
1758.997,8940.0,10.0,8950.0,warm,zip
1759.003,8100.0,0.0,8100.0,warm,zip
1054.511,5710.0,10.0,5720.0,warm,zip
1102.199,5490.0,20.0,5510.0,warm,zip
1102.277,4850.0,10.0,4860.0,warm,zip
1102.284,5370.0,10.0,5380.0,warm,zip
864.022,4870.0,10.0,4880.0,warm,zip
1016.383,5260.0,20.0,5280.0,warm,zip
1077.763,5630.0,10.0,5640.0,warm,zip
1084.259,5150.0,30.0,5180.0,warm,zip
1324.634,6730.0,20.0,6750.0,warm,zip
1364.509,6460.0,20.0,6480.0,warm,zip
1364.605,6390.0,10.0,6400.0,warm,zip
1364.616,7150.0,20.0,7170.0,warm,zip
1284.291,6770.0,0.0,6770.0,warm,zip
1326.915,6090.0,20.0,6110.0,warm,zip
1327.084,6460.0,10.0,6470.0,warm,zip
1327.145,6380.0,0.0,6380.0,warm,zip
799.576,3740.0,10.0,3750.0,warm,zip
821.773,4460.0,20.0,4480.0,warm,zip
821.9,4000.0,10.0,4010.0,warm,zip
851.433,4120.0,10.0,4130.0,warm,zip
1811.229,9770.0,20.0,9790.0,warm,zip
1886.644,9450.0,10.0,9460.0,warm,zip
1920.056,8770.0,30.0,8800.0,warm,zip
1920.145,9600.0,0.0,9600.0,warm,zip
898.593,4910.0,10.0,4920.0,warm,zip
1012.225,4760.0,20.0,4780.0,warm,zip
1028.622,5160.0,10.0,5170.0,warm,zip
